,Make,Model,Year,Style,Distance,Engine,Fuel_type,Price,km_year,Transmission,km_year_cat,mean_make_price_by_year
846,Renault,Kadjar,2016,Crossover,190000.0,1500.0,Diesel,14400.0,31666.666666666668,Automatic,Large,11394.831275720164
847,Mercedes,Vito,2006,Minivan,304000.0,2200.0,Diesel,5200.0,19000.0,Manual,Medium,8511.984732824427
848,Audi,A4,2016,Universal,195232.0,2000.0,Diesel,13800.0,32538.666666666668,Manual,Large,26658.340909090908
849,Audi,Q5,2012,Crossover,112114.0,2000.0,Petrol,15000.0,11211.4,Automatic,Medium,15912.955752212389
850,Renault,Grand Scenic,2006,Universal,187211.0,1500.0,Diesel,3999.0,11700.6875,Manual,Medium,3000.4754098360654
851,Audi,Q7,2008,Crossover,173111.0,3000.0,Diesel,18999.0,12365.07142857143,Automatic,Medium,9572.62
852,Renault,Grand Scenic,2017,Universal,156802.0,1500.0,Diesel,13500.0,31360.4,Automatic,Large,12336.33695652174
853,Toyota,Camry,2005,Sedan,157085.0,2400.0,Metan/Propan,5500.0,9240.29411764706,Automatic,Small,5384.745283018868
854,Rare,Outback,2010,Universal,195000.0,2000.0,Diesel,9800.0,16250.0,Manual,Medium,8081.102564102564
855,Dacia,Duster,2013,Crossover,155211.0,1500.0,Diesel,7999.0,17245.666666666668,Manual,Medium,6052.5703125
856,Toyota,Auris,2015,Hatchback,179713.0,1400.0,Diesel,9500.0,25673.285714285717,Manual,Medium,12609.263414634146
857,Mercedes,C Class,2006,Sedan,286223.0,1800.0,Metan/Propan,5999.0,17888.9375,Manual,Medium,8511.984732824427
858,Volkswagen,Transporter,2013,Crossover,233000.0,2000.0,Diesel,11500.0,25888.88888888889,Manual,Medium,9820.495192307691
859,Ford,Fusion,2014,Sedan,120788.0,2000.0,Plug-in Hybrid,11999.0,15098.5,Automatic,Medium,10457.632911392406
860,Audi,Q5,2018,SUV,17700.0,2995.0,Petrol,44500.0,4425.0,Automatic,Small,33094.333333333336
861,Renault,Altele,1986,Universal,250000.0,1400.0,Petrol,13000.0,6944.444444444444,Manual,Small,4700.0
862,Volkswagen,Passat,2012,Universal,170000.0,1400.0,Metan/Propan,8300.0,17000.0,Manual,Medium,9214.12987012987
863,Audi,A6,2003,Sedan,370000.0,2500.0,Diesel,4850.0,19473.68421052632,Manual,Medium,3926.7567567567567
864,Vaz,2106,1999,Sedan,150000.0,1500.0,Petrol,5000.0,6521.739130434783,Manual,Small,4220.526315789473
865,Volkswagen,Passat,1991,Universal,350000.0,1800.0,Metan/Propan,1500.0,11290.32258064516,Manual,Medium,2613.288888888889
866,Opel,Zafira,2004,Minivan,300000.0,1600.0,Metan/Propan,2900.0,16666.666666666668,Manual,Medium,3162.0581395348836
867,Hyundai,Pony,1994,Hatchback,230000.0,1500.0,Petrol,1450.0,8214.285714285714,Manual,Small,2980.0
868,Rare,Cayenne,2012,Crossover,253444.0,3000.0,Diesel,30222.0,25344.4,Automatic,Medium,12690.562913907284
869,Toyota,Auris,2012,Hatchback,180000.0,1800.0,Hybrid,8490.0,18000.0,Automatic,Medium,11025.98947368421
870,Volvo,XC60,2012,Crossover,127345.0,2000.0,Petrol,13500.0,12734.5,Automatic,Medium,15678.108108108108
871,Renault,Scenic,2011,Minivan,291000.0,1500.0,Diesel,5650.0,26454.545454545456,Manual,Medium,5763.9639175257735
872,Dacia,Logan Mcv,2007,Universal,225000.0,1600.0,Metan/Propan,3850.0,15000.0,Manual,Medium,2826.4845360824743
873,Renault,Laguna,2008,Universal,193000.0,1500.0,Diesel,4999.0,13785.714285714286,Manual,Medium,3768.720930232558
874,Skoda,Octavia,2006,Sedan,267000.0,2000.0,Metan/Propan,4999.0,16687.5,Manual,Medium,4111.520547945205
875,Dacia,Logan Mcv,2008,Universal,250000.0,1500.0,Diesel,4350.0,17857.14285714286,Manual,Medium,2967.1929824561403
876,Dacia,Logan,2011,Sedan,267000.0,1200.0,Petrol,2750.0,24272.727272727272,Manual,Medium,5570.698275862069
877,Volkswagen,Transporter,1999,Minivan,250000.0,1900.0,Diesel,3999.0,10869.565217391304,Manual,Medium,2494.281690140845
878,Lexus,GS Series,2006,Sedan,288000.0,3000.0,Petrol,7499.0,18000.0,Automatic,Medium,8899.478260869566
879,Rare,Range Rover Evoque,2014,SUV,113000.0,2200.0,Diesel,20999.0,14125.0,Automatic,Medium,22787.020408163266
880,Volkswagen,Jetta,2013,Sedan,196000.0,1400.0,Hybrid,8499.0,21777.777777777777,Automatic,Medium,9820.495192307691
881,Rare,Freelander,2011,SUV,262000.0,2200.0,Diesel,12999.0,23818.18181818182,Automatic,Medium,9787.630952380952
882,Opel,Combo,2008,Minivan,227000.0,1300.0,Diesel,3999.0,16214.285714285714,Manual,Medium,4345.6
883,BMW,7 Series,1999,Sedan,390000.0,2800.0,Petrol,4999.0,16956.521739130436,Automatic,Medium,3839.9
884,Toyota,Avalon,2015,Sedan,96000.0,2500.0,Hybrid,17999.0,13714.285714285714,Automatic,Medium,12609.263414634146
885,Vaz,2114,2006,Universal,167000.0,1600.0,Petrol,1999.0,10437.5,Manual,Medium,3133.722222222222
886,Audi,A4,2015,Sedan,28000.0,2000.0,Petrol,13999.0,4000.0,Automatic,Small,20316.62162162162
887,Opel,Astra,2006,Hatchback,110000.0,1900.0,Diesel,3999.0,6875.0,Manual,Small,3609.1949152542375
888,Toyota,Auris,2007,Hatchback,232000.0,1400.0,Diesel,5750.0,15466.666666666666,Manual,Medium,6360.069958847736
